14470,E34165,ＩＴｂｏｏｋホールディングス株式会社,S100OM9B,120,2022-06-30 16:25:00,2021-04-01,2022-03-31,有価証券報告書－第4期(令和3年4月1日－令和4年3月31日),/1/14470/2022/DescriptionOfBusiness,895,/1/14470/2022/BusinessRisks,4156,/1/14470/2022/BusinessPolicyEtc,8673,/1/14470/2022/EdinetInfo,1075
14490,E34471,株式会社ＦＵＪＩジャパン,S100NS80,120,2022-03-30 15:20:00,2021-01-01,2021-12-31,有価証券報告書－第17期(令和3年1月1日－令和3年12月31日),/1/14490/2022/DescriptionOfBusiness,2834,/1/14490/2022/BusinessRisks,4184,/1/14490/2022/BusinessPolicyEtc,3014,/1/14490/2022/EdinetInfo,1040
14500,E34486,田中建設工業株式会社,S100OMGN,120,2022-06-30 15:37:00,2021-04-01,2022-03-31,有価証券報告書－第41期(令和3年4月1日－令和4年3月31日),/1/14500/2022/DescriptionOfBusiness,570,/1/14500/2022/BusinessRisks,3726,/1/14500/2022/BusinessPolicyEtc,2886,/1/14500/2022/EdinetInfo,1028
14510,E34679,株式会社ＫＨＣ,S100OD5Q,120,2022-06-23 13:08:00,2021-04-01,2022-03-31,有価証券報告書－第41期(令和3年4月1日－令和4年3月31日),/1/14510/2022/DescriptionOfBusiness,7633,/1/14510/2022/BusinessRisks,6541,/1/14510/2022/BusinessPolicyEtc,4121,/1/14510/2022/EdinetInfo,1009
14910,E00027,中外鉱業株式会社,S100OMWY,120,2022-06-30 17:05:00,2021-04-01,2022-03-31,有価証券報告書－第130期(令和3年4月1日－令和4年3月31日),/1/14910/2022/DescriptionOfBusiness,518,/1/14910/2022/BusinessRisks,1307,/1/14910/2022/BusinessPolicyEtc,2133,/1/14910/2022/EdinetInfo,1017
15140,E21342,住石ホールディングス株式会社,S100OKGJ,120,2022-06-29 13:12:00,2021-04-01,2022-03-31,有価証券報告書－第14期(令和3年4月1日－令和4年3月31日),/1/15140/2022/DescriptionOfBusiness,667,/1/15140/2022/BusinessRisks,969,/1/15140/2022/BusinessPolicyEtc,783,/1/15140/2022/EdinetInfo,1051
15150,E00036,日鉄鉱業株式会社,S100OJWT,120,2022-06-29 15:13:00,2021-04-01,2022-03-31,有価証券報告書－第108期(令和3年4月1日－令和4年3月31日),/1/15150/2022/DescriptionOfBusiness,1529,/1/15150/2022/BusinessRisks,6636,/1/15150/2022/BusinessPolicyEtc,4117,/1/15150/2022/EdinetInfo,1017
15180,E00037,三井松島ホールディングス株式会社,S100O8NN,120,2022-06-17 12:00:00,2021-04-01,2022-03-31,有価証券報告書－第166期(令和3年4月1日－令和4年3月31日),/1/15180/2022/DescriptionOfBusiness,3331,/1/15180/2022/BusinessRisks,3105,/1/15180/2022/BusinessPolicyEtc,4991,/1/15180/2022/EdinetInfo,1064
16050,E00043,株式会社ＩＮＰＥＸ,S100NQB5,120,2022-03-28 11:22:00,2021-01-01,2021-12-31,有価証券報告書－第16期(令和3年1月1日－令和3年12月31日),/1/16050/2022/DescriptionOfBusiness,11141,/1/16050/2022/BusinessRisks,19093,/1/16050/2022/BusinessPolicyEtc,6535,/1/16050/2022/EdinetInfo,1022
16620,E00041,石油資源開発株式会社,S100OGB7,120,2022-06-28 15:37:00,2021-04-01,2022-03-31,有価証券報告書－第52期(令和3年4月1日－令和4年3月31日),/1/16620/2022/DescriptionOfBusiness,1792,/1/16620/2022/BusinessRisks,9556,/1/16620/2022/BusinessPolicyEtc,3795,/1/16620/2022/EdinetInfo,1028
16630,E30048,Ｋ＆Ｏエナジーグループ株式会社,S100NQRA,120,2022-03-31 10:21:00,2021-01-01,2021-12-31,有価証券報告書－第8期(令和3年1月1日－令和3年12月31日),/1/16630/2022/DescriptionOfBusiness,844,/1/16630/2022/BusinessRisks,3236,/1/16630/2022/BusinessPolicyEtc,2542,/1/16630/2022/EdinetInfo,1057
17110,E05452,株式会社ＳＤＳホールディングス,S100OJP3,120,2022-06-29 14:23:00,2021-04-01,2022-03-31,有価証券報告書－第37期(令和3年4月1日－令和4年3月31日),/1/17110/2022/DescriptionOfBusiness,196,/1/17110/2022/BusinessRisks,5086,/1/17110/2022/BusinessPolicyEtc,1037,/1/17110/2022/EdinetInfo,1058
